Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur
Trondheim - Voll;SN68860;29.05.2023 16:00;8,5
Trondheim - Voll;SN68860;29.05.2023 17:00;8,5
Trondheim - Voll;SN68860;29.05.2023 18:00;8,4
Trondheim - Voll;SN68860;29.05.2023 19:00;9,1
Trondheim - Voll;SN68860;29.05.2023 20:00;8,1
Trondheim - Voll;SN68860;29.05.2023 21:00;7,3
Trondheim - Voll;SN68860;29.05.2023 22:00;6,7
Trondheim - Voll;SN68860;29.05.2023 23:00;6,3
Trondheim - Voll;SN68860;30.05.2023 00:00;6,8
Trondheim - Voll;SN68860;30.05.2023 01:00;7,4
Trondheim - Voll;SN68860;30.05.2023 02:00;7,7
Trondheim - Voll;SN68860;30.05.2023 03:00;7,4
Trondheim - Voll;SN68860;30.05.2023 04:00;7,2
Trondheim - Voll;SN68860;30.05.2023 05:00;8
Trondheim - Voll;SN68860;30.05.2023 06:00;8,5
Trondheim - Voll;SN68860;30.05.2023 07:00;9,2
Trondheim - Voll;SN68860;30.05.2023 08:00;9,8
Trondheim - Voll;SN68860;30.05.2023 09:00;10,9
Trondheim - Voll;SN68860;30.05.2023 10:00;11
Trondheim - Voll;SN68860;30.05.2023 11:00;11,7
Trondheim - Voll;SN68860;30.05.2023 12:00;11,1
Trondheim - Voll;SN68860;30.05.2023 13:00;11
Trondheim - Voll;SN68860;30.05.2023 14:00;11,1
Trondheim - Voll;SN68860;30.05.2023 15:00;11,2
Trondheim - Voll;SN68860;30.05.2023 16:00;11,6
Trondheim - Voll;SN68860;30.05.2023 17:00;12
Trondheim - Voll;SN68860;30.05.2023 18:00;11,7
Trondheim - Voll;SN68860;30.05.2023 19:00;11,2
Trondheim - Voll;SN68860;30.05.2023 20:00;11
Trondheim - Voll;SN68860;30.05.2023 21:00;10,6
Trondheim - Voll;SN68860;30.05.2023 22:00;9,4
Trondheim - Voll;SN68860;30.05.2023 23:00;9,2
Trondheim - Voll;SN68860;31.05.2023 00:00;9,6
Trondheim - Voll;SN68860;31.05.2023 01:00;9
Trondheim - Voll;SN68860;31.05.2023 02:00;8,6
Trondheim - Voll;SN68860;31.05.2023 03:00;8,4
Trondheim - Voll;SN68860;31.05.2023 04:00;8,5
Trondheim - Voll;SN68860;31.05.2023 05:00;7,8
Trondheim - Voll;SN68860;31.05.2023 06:00;7,1
Trondheim - Voll;SN68860;31.05.2023 07:00;7
Trondheim - Voll;SN68860;31.05.2023 08:00;6,3
Trondheim - Voll;SN68860;31.05.2023 09:00;5,8
Trondheim - Voll;SN68860;31.05.2023 10:00;5,8
Trondheim - Voll;SN68860;31.05.2023 11:00;5,8
Trondheim - Voll;SN68860;31.05.2023 12:00;6,1
Trondheim - Voll;SN68860;31.05.2023 13:00;6,1
Trondheim - Voll;SN68860;31.05.2023 14:00;5,8
Trondheim - Voll;SN68860;31.05.2023 15:00;5,5
Trondheim - Voll;SN68860;31.05.2023 16:00;5,4
Trondheim - Voll;SN68860;31.05.2023 17:00;5,1
Trondheim - Voll;SN68860;31.05.2023 18:00;4,9
Trondheim - Voll;SN68860;31.05.2023 19:00;5
Trondheim - Voll;SN68860;31.05.2023 20:00;5
Trondheim - Voll;SN68860;31.05.2023 21:00;4,5
Trondheim - Voll;SN68860;31.05.2023 22:00;4,4
Trondheim - Voll;SN68860;31.05.2023 23:00;4,5
Trondheim - Voll;SN68860;01.06.2023 00:00;4,4
Trondheim - Voll;SN68860;01.06.2023 01:00;4
Trondheim - Voll;SN68860;01.06.2023 02:00;3,3
Trondheim - Voll;SN68860;01.06.2023 03:00;3,1
Trondheim - Voll;SN68860;01.06.2023 04:00;3,6
Trondheim - Voll;SN68860;01.06.2023 05:00;3,1
Trondheim - Voll;SN68860;01.06.2023 06:00;2,9
Trondheim - Voll;SN68860;01.06.2023 07:00;4,4
Trondheim - Voll;SN68860;01.06.2023 08:00;4,6
Trondheim - Voll;SN68860;01.06.2023 09:00;5,4
Trondheim - Voll;SN68860;01.06.2023 10:00;5,8
Trondheim - Voll;SN68860;01.06.2023 11:00;5,8
Trondheim - Voll;SN68860;01.06.2023 12:00;5,2
Trondheim - Voll;SN68860;01.06.2023 13:00;5,8
Trondheim - Voll;SN68860;01.06.2023 14:00;5,9
Trondheim - Voll;SN68860;01.06.2023 15:00;6,3
Trondheim - Voll;SN68860;01.06.2023 16:00;6,2
Trondheim - Voll;SN68860;01.06.2023 17:00;5,9
Trondheim - Voll;SN68860;01.06.2023 18:00;5,4
Trondheim - Voll;SN68860;01.06.2023 19:00;4,5
Trondheim - Voll;SN68860;01.06.2023 20:00;4,9
Trondheim - Voll;SN68860;01.06.2023 21:00;4,3
Trondheim - Voll;SN68860;01.06.2023 22:00;4,4
Trondheim - Voll;SN68860;01.06.2023 23:00;4,4
Trondheim - Voll;SN68860;02.06.2023 00:00;4,5
Trondheim - Voll;SN68860;02.06.2023 01:00;4,4
Trondheim - Voll;SN68860;02.06.2023 02:00;4,4
Trondheim - Voll;SN68860;02.06.2023 03:00;4,3
Trondheim - Voll;SN68860;02.06.2023 04:00;4,3
Trondheim - Voll;SN68860;02.06.2023 05:00;4,2
Trondheim - Voll;SN68860;02.06.2023 06:00;4,7
Trondheim - Voll;SN68860;02.06.2023 07:00;5,3
Trondheim - Voll;SN68860;02.06.2023 08:00;5,7
Trondheim - Voll;SN68860;02.06.2023 09:00;7,1
Trondheim - Voll;SN68860;02.06.2023 10:00;7,6
Trondheim - Voll;SN68860;02.06.2023 11:00;7,1
Trondheim - Voll;SN68860;02.06.2023 12:00;9,1
Trondheim - Voll;SN68860;02.06.2023 13:00;9,2
Trondheim - Voll;SN68860;02.06.2023 14:00;9
Trondheim - Voll;SN68860;02.06.2023 15:00;9,7
Trondheim - Voll;SN68860;02.06.2023 16:00;9
Trondheim - Voll;SN68860;02.06.2023 17:00;8,7
Trondheim - Voll;SN68860;02.06.2023 18:00;8,1
Trondheim - Voll;SN68860;02.06.2023 19:00;7,7
Trondheim - Voll;SN68860;02.06.2023 20:00;7,5
Trondheim - Voll;SN68860;02.06.2023 21:00;7,2
Trondheim - Voll;SN68860;02.06.2023 22:00;7,1
Trondheim - Voll;SN68860;02.06.2023 23:00;7
Trondheim - Voll;SN68860;03.06.2023 00:00;7
Trondheim - Voll;SN68860;03.06.2023 01:00;6,9
Trondheim - Voll;SN68860;03.06.2023 02:00;6,8
Trondheim - Voll;SN68860;03.06.2023 03:00;7
Trondheim - Voll;SN68860;03.06.2023 04:00;7,1
Trondheim - Voll;SN68860;03.06.2023 05:00;7,2
Trondheim - Voll;SN68860;03.06.2023 06:00;7,8
Trondheim - Voll;SN68860;03.06.2023 07:00;8
Trondheim - Voll;SN68860;03.06.2023 08:00;8,6
Trondheim - Voll;SN68860;03.06.2023 09:00;8,5
Trondheim - Voll;SN68860;03.06.2023 10:00;8,8
Trondheim - Voll;SN68860;03.06.2023 11:00;9,7
Trondheim - Voll;SN68860;03.06.2023 12:00;8,6
Trondheim - Voll;SN68860;03.06.2023 13:00;7,8
Trondheim - Voll;SN68860;03.06.2023 14:00;7,6
Trondheim - Voll;SN68860;03.06.2023 15:00;7,2
Trondheim - Voll;SN68860;03.06.2023 16:00;6,5
Trondheim - Voll;SN68860;03.06.2023 17:00;6,9
Trondheim - Voll;SN68860;03.06.2023 18:00;6,3
Trondheim - Voll;SN68860;03.06.2023 19:00;6,5
Trondheim - Voll;SN68860;03.06.2023 20:00;5,8
Trondheim - Voll;SN68860;03.06.2023 21:00;5,7
Trondheim - Voll;SN68860;03.06.2023 22:00;5,4
Trondheim - Voll;SN68860;03.06.2023 23:00;5,5
Trondheim - Voll;SN68860;04.06.2023 00:00;5,3
Trondheim - Voll;SN68860;04.06.2023 01:00;5,2
Trondheim - Voll;SN68860;04.06.2023 02:00;5,3
Trondheim - Voll;SN68860;04.06.2023 03:00;5,3
Trondheim - Voll;SN68860;04.06.2023 04:00;5,3
Trondheim - Voll;SN68860;04.06.2023 05:00;5,9
Trondheim - Voll;SN68860;04.06.2023 06:00;6,3
Trondheim - Voll;SN68860;04.06.2023 07:00;6,5
Trondheim - Voll;SN68860;04.06.2023 08:00;7,4
Trondheim - Voll;SN68860;04.06.2023 09:00;7,6
Trondheim - Voll;SN68860;04.06.2023 10:00;8,5
Trondheim - Voll;SN68860;04.06.2023 11:00;10,8
Trondheim - Voll;SN68860;04.06.2023 12:00;11,1
Trondheim - Voll;SN68860;04.06.2023 13:00;10,8
Trondheim - Voll;SN68860;04.06.2023 14:00;12,6
Trondheim - Voll;SN68860;04.06.2023 15:00;11,6
Trondheim - Voll;SN68860;04.06.2023 16:00;11,1
Trondheim - Voll;SN68860;04.06.2023 17:00;10,4
Trondheim - Voll;SN68860;04.06.2023 18:00;10
Trondheim - Voll;SN68860;04.06.2023 19:00;9,9
Trondheim - Voll;SN68860;04.06.2023 20:00;9,5
Trondheim - Voll;SN68860;04.06.2023 21:00;9
Trondheim - Voll;SN68860;04.06.2023 22:00;8,7
Trondheim - Voll;SN68860;04.06.2023 23:00;8,7
Trondheim - Voll;SN68860;05.06.2023 00:00;8,7
Trondheim - Voll;SN68860;05.06.2023 01:00;8,5
Trondheim - Voll;SN68860;05.06.2023 02:00;8,3
Trondheim - Voll;SN68860;05.06.2023 03:00;8,1
Trondheim - Voll;SN68860;05.06.2023 04:00;7,5
Trondheim - Voll;SN68860;05.06.2023 05:00;7,9
Trondheim - Voll;SN68860;05.06.2023 06:00;7,9
Trondheim - Voll;SN68860;05.06.2023 07:00;7,8
Trondheim - Voll;SN68860;05.06.2023 08:00;8,2
Trondheim - Voll;SN68860;05.06.2023 09:00;8,7
Trondheim - Voll;SN68860;05.06.2023 10:00;9,2
Trondheim - Voll;SN68860;05.06.2023 11:00;10,3
Trondheim - Voll;SN68860;05.06.2023 12:00;10,4
Trondheim - Voll;SN68860;05.06.2023 13:00;10,1
Trondheim - Voll;SN68860;05.06.2023 14:00;10
Trondheim - Voll;SN68860;05.06.2023 15:00;9,4
Trondheim - Voll;SN68860;05.06.2023 16:00;9,4
Trondheim - Voll;SN68860;05.06.2023 17:00;9,5
Trondheim - Voll;SN68860;05.06.2023 18:00;9,5
Trondheim - Voll;SN68860;05.06.2023 19:00;9
Trondheim - Voll;SN68860;05.06.2023 20:00;8,2
Trondheim - Voll;SN68860;05.06.2023 21:00;8,1
Trondheim - Voll;SN68860;05.06.2023 22:00;8,2
Trondheim - Voll;SN68860;05.06.2023 23:00;7,7
Trondheim - Voll;SN68860;06.06.2023 00:00;7,4
Trondheim - Voll;SN68860;06.06.2023 01:00;7,4
Trondheim - Voll;SN68860;06.06.2023 02:00;7,4
Trondheim - Voll;SN68860;06.06.2023 03:00;7,5
Trondheim - Voll;SN68860;06.06.2023 04:00;7,5
Trondheim - Voll;SN68860;06.06.2023 05:00;7,9
Trondheim - Voll;SN68860;06.06.2023 06:00;8,2
Trondheim - Voll;SN68860;06.06.2023 07:00;8,6
Trondheim - Voll;SN68860;06.06.2023 08:00;8,3
Trondheim - Voll;SN68860;06.06.2023 09:00;8,1
Trondheim - Voll;SN68860;06.06.2023 10:00;9,2
Trondheim - Voll;SN68860;06.06.2023 11:00;9,8
Trondheim - Voll;SN68860;06.06.2023 12:00;10
Trondheim - Voll;SN68860;06.06.2023 13:00;10
Trondheim - Voll;SN68860;06.06.2023 14:00;10
Trondheim - Voll;SN68860;06.06.2023 15:00;11,4
Trondheim - Voll;SN68860;06.06.2023 16:00;9,2
Trondheim - Voll;SN68860;06.06.2023 17:00;9,1
Trondheim - Voll;SN68860;06.06.2023 18:00;8,8
Trondheim - Voll;SN68860;06.06.2023 19:00;8,8
Trondheim - Voll;SN68860;06.06.2023 20:00;8,5
Trondheim - Voll;SN68860;06.06.2023 21:00;8,1
Trondheim - Voll;SN68860;06.06.2023 22:00;7,9
Trondheim - Voll;SN68860;06.06.2023 23:00;7,9
Trondheim - Voll;SN68860;07.06.2023 00:00;7,9
Trondheim - Voll;SN68860;07.06.2023 01:00;7,6
Trondheim - Voll;SN68860;07.06.2023 02:00;6,6
Trondheim - Voll;SN68860;07.06.2023 03:00;6,3
Trondheim - Voll;SN68860;07.06.2023 04:00;7
Trondheim - Voll;SN68860;07.06.2023 05:00;7,7
Trondheim - Voll;SN68860;07.06.2023 06:00;8,4
Trondheim - Voll;SN68860;07.06.2023 07:00;8,8
Trondheim - Voll;SN68860;07.06.2023 08:00;9,6
Trondheim - Voll;SN68860;07.06.2023 09:00;10
Trondheim - Voll;SN68860;07.06.2023 10:00;10,3
Trondheim - Voll;SN68860;07.06.2023 11:00;10,3
Trondheim - Voll;SN68860;07.06.2023 12:00;10,9
Trondheim - Voll;SN68860;07.06.2023 13:00;10,6
Trondheim - Voll;SN68860;07.06.2023 14:00;10,7
Trondheim - Voll;SN68860;07.06.2023 15:00;9,9
Trondheim - Voll;SN68860;07.06.2023 16:00;10,3
Trondheim - Voll;SN68860;07.06.2023 17:00;10
Trondheim - Voll;SN68860;07.06.2023 18:00;9,5
Trondheim - Voll;SN68860;07.06.2023 19:00;8,9
Trondheim - Voll;SN68860;07.06.2023 20:00;7,7
Trondheim - Voll;SN68860;07.06.2023 21:00;7,7
Trondheim - Voll;SN68860;07.06.2023 22:00;7,8
Trondheim - Voll;SN68860;07.06.2023 23:00;7,5
Trondheim - Voll;SN68860;08.06.2023 00:00;7,1
Trondheim - Voll;SN68860;08.06.2023 01:00;6,9
Trondheim - Voll;SN68860;08.06.2023 02:00;6,6
Trondheim - Voll;SN68860;08.06.2023 03:00;6,4
Trondheim - Voll;SN68860;08.06.2023 04:00;6
Trondheim - Voll;SN68860;08.06.2023 05:00;6,1
Trondheim - Voll;SN68860;08.06.2023 06:00;6,3
Trondheim - Voll;SN68860;08.06.2023 07:00;6,8
Trondheim - Voll;SN68860;08.06.2023 08:00;6
Trondheim - Voll;SN68860;08.06.2023 09:00;7,6
Trondheim - Voll;SN68860;08.06.2023 10:00;7,2
Trondheim - Voll;SN68860;08.06.2023 11:00;9,1
Trondheim - Voll;SN68860;08.06.2023 12:00;9,8
Trondheim - Voll;SN68860;08.06.2023 13:00;10,6
Trondheim - Voll;SN68860;08.06.2023 14:00;11,4
Trondheim - Voll;SN68860;08.06.2023 15:00;10,9
Trondheim - Voll;SN68860;08.06.2023 16:00;11,5
Trondheim - Voll;SN68860;08.06.2023 17:00;11,9
Trondheim - Voll;SN68860;08.06.2023 18:00;11,7
Trondheim - Voll;SN68860;08.06.2023 19:00;11,4
Trondheim - Voll;SN68860;08.06.2023 20:00;10,4
Trondheim - Voll;SN68860;08.06.2023 21:00;9,8
Trondheim - Voll;SN68860;08.06.2023 22:00;8,7
Trondheim - Voll;SN68860;08.06.2023 23:00;6,3
Trondheim - Voll;SN68860;09.06.2023 00:00;5,6
Trondheim - Voll;SN68860;09.06.2023 01:00;6,7
Trondheim - Voll;SN68860;09.06.2023 02:00;6,1
Trondheim - Voll;SN68860;09.06.2023 03:00;6
Trondheim - Voll;SN68860;09.06.2023 04:00;6,3
Trondheim - Voll;SN68860;09.06.2023 05:00;7,4
Trondheim - Voll;SN68860;09.06.2023 06:00;8,9
Trondheim - Voll;SN68860;09.06.2023 07:00;10,1
Trondheim - Voll;SN68860;09.06.2023 08:00;11,1
Trondheim - Voll;SN68860;09.06.2023 09:00;12,2
Trondheim - Voll;SN68860;09.06.2023 10:00;14,2
Trondheim - Voll;SN68860;09.06.2023 11:00;15,7
Trondheim - Voll;SN68860;09.06.2023 12:00;16,6
Trondheim - Voll;SN68860;09.06.2023 13:00;18
Trondheim - Voll;SN68860;09.06.2023 14:00;19,1
Trondheim - Voll;SN68860;09.06.2023 15:00;19,8
Trondheim - Voll;SN68860;09.06.2023 16:00;20,6
Trondheim - Voll;SN68860;09.06.2023 17:00;20,3
Trondheim - Voll;SN68860;09.06.2023 18:00;20,6
Trondheim - Voll;SN68860;09.06.2023 19:00;20,3
Trondheim - Voll;SN68860;09.06.2023 20:00;19,4
Trondheim - Voll;SN68860;09.06.2023 21:00;17,8
Trondheim - Voll;SN68860;09.06.2023 22:00;14,6
Trondheim - Voll;SN68860;09.06.2023 23:00;13,5
Trondheim - Voll;SN68860;10.06.2023 00:00;11
Trondheim - Voll;SN68860;10.06.2023 01:00;10,6
Trondheim - Voll;SN68860;10.06.2023 02:00;11,8
Trondheim - Voll;SN68860;10.06.2023 03:00;9,5
Trondheim - Voll;SN68860;10.06.2023 04:00;10,6
Trondheim - Voll;SN68860;10.06.2023 05:00;11,7
Trondheim - Voll;SN68860;10.06.2023 06:00;11,6
Trondheim - Voll;SN68860;10.06.2023 07:00;13,3
Trondheim - Voll;SN68860;10.06.2023 08:00;16,6
Trondheim - Voll;SN68860;10.06.2023 09:00;18,2
Trondheim - Voll;SN68860;10.06.2023 10:00;18,2
Trondheim - Voll;SN68860;10.06.2023 11:00;19,8
Trondheim - Voll;SN68860;10.06.2023 12:00;20,1
Trondheim - Voll;SN68860;10.06.2023 13:00;21,4
Trondheim - Voll;SN68860;10.06.2023 14:00;22,7
Trondheim - Voll;SN68860;10.06.2023 15:00;23,4
Trondheim - Voll;SN68860;10.06.2023 16:00;23,4
Trondheim - Voll;SN68860;10.06.2023 17:00;21,4
Trondheim - Voll;SN68860;10.06.2023 18:00;20,4
Trondheim - Voll;SN68860;10.06.2023 19:00;19
Trondheim - Voll;SN68860;10.06.2023 20:00;19,2
Trondheim - Voll;SN68860;10.06.2023 21:00;17
Trondheim - Voll;SN68860;10.06.2023 22:00;15,2
Trondheim - Voll;SN68860;10.06.2023 23:00;14,4
Trondheim - Voll;SN68860;11.06.2023 00:00;12,9
Trondheim - Voll;SN68860;11.06.2023 01:00;12,1
Trondheim - Voll;SN68860;11.06.2023 02:00;11,1
Trondheim - Voll;SN68860;11.06.2023 03:00;10,6
Trondheim - Voll;SN68860;11.06.2023 04:00;12,8
Trondheim - Voll;SN68860;11.06.2023 05:00;13
Trondheim - Voll;SN68860;11.06.2023 06:00;15,5
Trondheim - Voll;SN68860;11.06.2023 07:00;17,7
Trondheim - Voll;SN68860;11.06.2023 08:00;19,7
Trondheim - Voll;SN68860;11.06.2023 09:00;19,5
Trondheim - Voll;SN68860;11.06.2023 10:00;19,5
Trondheim - Voll;SN68860;11.06.2023 11:00;20,9
Trondheim - Voll;SN68860;11.06.2023 12:00;22,2
Trondheim - Voll;SN68860;11.06.2023 13:00;21,2
Trondheim - Voll;SN68860;11.06.2023 14:00;20,1
Trondheim - Voll;SN68860;11.06.2023 15:00;18,1
Trondheim - Voll;SN68860;11.06.2023 16:00;15,5
Trondheim - Voll;SN68860;11.06.2023 17:00;15,7
Trondheim - Voll;SN68860;11.06.2023 18:00;15,5
Trondheim - Voll;SN68860;11.06.2023 19:00;15,4
Trondheim - Voll;SN68860;11.06.2023 20:00;15,2
Trondheim - Voll;SN68860;11.06.2023 21:00;14,8
Trondheim - Voll;SN68860;11.06.2023 22:00;13,9
Trondheim - Voll;SN68860;11.06.2023 23:00;10,9
Trondheim - Voll;SN68860;12.06.2023 00:00;12,1
Trondheim - Voll;SN68860;12.06.2023 01:00;11,6
Trondheim - Voll;SN68860;12.06.2023 02:00;10,8
Trondheim - Voll;SN68860;12.06.2023 03:00;9,9
Trondheim - Voll;SN68860;12.06.2023 04:00;10,1
Trondheim - Voll;SN68860;12.06.2023 05:00;11,1
Trondheim - Voll;SN68860;12.06.2023 06:00;13,4
Trondheim - Voll;SN68860;12.06.2023 07:00;16,5
Trondheim - Voll;SN68860;12.06.2023 08:00;16,1
Trondheim - Voll;SN68860;12.06.2023 09:00;17
Trondheim - Voll;SN68860;12.06.2023 10:00;19,4
Trondheim - Voll;SN68860;12.06.2023 11:00;21,4
Trondheim - Voll;SN68860;12.06.2023 12:00;21,6
Trondheim - Voll;SN68860;12.06.2023 13:00;21,2
Trondheim - Voll;SN68860;12.06.2023 14:00;21
Trondheim - Voll;SN68860;12.06.2023 15:00;19,6
Trondheim - Voll;SN68860;12.06.2023 16:00;19,3
Trondheim - Voll;SN68860;12.06.2023 17:00;18,6
Trondheim - Voll;SN68860;12.06.2023 18:00;16,7
Trondheim - Voll;SN68860;12.06.2023 19:00;15,9
Trondheim - Voll;SN68860;12.06.2023 20:00;15,1
Trondheim - Voll;SN68860;12.06.2023 21:00;14,3
Trondheim - Voll;SN68860;12.06.2023 22:00;13,9
Trondheim - Voll;SN68860;12.06.2023 23:00;13,3
Trondheim - Voll;SN68860;13.06.2023 00:00;12,9
Trondheim - Voll;SN68860;13.06.2023 01:00;12,6
Trondheim - Voll;SN68860;13.06.2023 02:00;12,5
Trondheim - Voll;SN68860;13.06.2023 03:00;12,4
Trondheim - Voll;SN68860;13.06.2023 04:00;12,5
Trondheim - Voll;SN68860;13.06.2023 05:00;13
Trondheim - Voll;SN68860;13.06.2023 06:00;13,9
Trondheim - Voll;SN68860;13.06.2023 07:00;14,4
Trondheim - Voll;SN68860;13.06.2023 08:00;15,7
Trondheim - Voll;SN68860;13.06.2023 09:00;16,2
Trondheim - Voll;SN68860;13.06.2023 10:00;16,5
Trondheim - Voll;SN68860;13.06.2023 11:00;18,8
Trondheim - Voll;SN68860;13.06.2023 12:00;18,7
Trondheim - Voll;SN68860;13.06.2023 13:00;18,7
Trondheim - Voll;SN68860;13.06.2023 14:00;19,5
Trondheim - Voll;SN68860;13.06.2023 15:00;20,2
Trondheim - Voll;SN68860;13.06.2023 16:00;19,9
Trondheim - Voll;SN68860;13.06.2023 17:00;19,3
Trondheim - Voll;SN68860;13.06.2023 18:00;19,6
Trondheim - Voll;SN68860;13.06.2023 19:00;19
Trondheim - Voll;SN68860;13.06.2023 20:00;17,8
Trondheim - Voll;SN68860;13.06.2023 21:00;16,9
Trondheim - Voll;SN68860;13.06.2023 22:00;14,8
Trondheim - Voll;SN68860;13.06.2023 23:00;14,1
Trondheim - Voll;SN68860;14.06.2023 00:00;12,5
Trondheim - Voll;SN68860;14.06.2023 01:00;11,6
Trondheim - Voll;SN68860;14.06.2023 02:00;11,6
Trondheim - Voll;SN68860;14.06.2023 03:00;10,3
Trondheim - Voll;SN68860;14.06.2023 04:00;9,9
Trondheim - Voll;SN68860;14.06.2023 05:00;11,4
Trondheim - Voll;SN68860;14.06.2023 06:00;13,8
Trondheim - Voll;SN68860;14.06.2023 07:00;15,1
Trondheim - Voll;SN68860;14.06.2023 08:00;16
Trondheim - Voll;SN68860;14.06.2023 09:00;17
Trondheim - Voll;SN68860;14.06.2023 10:00;18,1
Trondheim - Voll;SN68860;14.06.2023 11:00;20,1
Trondheim - Voll;SN68860;14.06.2023 12:00;20,8
Trondheim - Voll;SN68860;14.06.2023 13:00;21,6
Trondheim - Voll;SN68860;14.06.2023 14:00;22,3
Trondheim - Voll;SN68860;14.06.2023 15:00;22,4
Trondheim - Voll;SN68860;14.06.2023 16:00;23,3
Trondheim - Voll;SN68860;14.06.2023 17:00;22,9
Trondheim - Voll;SN68860;14.06.2023 18:00;23
Trondheim - Voll;SN68860;14.06.2023 19:00;22,1
Trondheim - Voll;SN68860;14.06.2023 20:00;20,9
Trondheim - Voll;SN68860;14.06.2023 21:00;18,3
Trondheim - Voll;SN68860;14.06.2023 22:00;16,7
Trondheim - Voll;SN68860;14.06.2023 23:00;15,1
Trondheim - Voll;SN68860;15.06.2023 00:00;14,2
Trondheim - Voll;SN68860;15.06.2023 01:00;12,5
Trondheim - Voll;SN68860;15.06.2023 02:00;11,2
Trondheim - Voll;SN68860;15.06.2023 03:00;11,4
Trondheim - Voll;SN68860;15.06.2023 04:00;10,4
Trondheim - Voll;SN68860;15.06.2023 05:00;11,7
Trondheim - Voll;SN68860;15.06.2023 06:00;13,5
Trondheim - Voll;SN68860;15.06.2023 07:00;15,5
Trondheim - Voll;SN68860;15.06.2023 08:00;16,5
Trondheim - Voll;SN68860;15.06.2023 09:00;16,6
Trondheim - Voll;SN68860;15.06.2023 10:00;17,7
Trondheim - Voll;SN68860;15.06.2023 11:00;19
Trondheim - Voll;SN68860;15.06.2023 12:00;20,5
Trondheim - Voll;SN68860;15.06.2023 13:00;22,2
Trondheim - Voll;SN68860;15.06.2023 14:00;22,6
Trondheim - Voll;SN68860;15.06.2023 15:00;22,7
Trondheim - Voll;SN68860;15.06.2023 16:00;22,9
Trondheim - Voll;SN68860;15.06.2023 17:00;23
Trondheim - Voll;SN68860;15.06.2023 18:00;22,1
Trondheim - Voll;SN68860;15.06.2023 19:00;21
Trondheim - Voll;SN68860;15.06.2023 20:00;19,9
Trondheim - Voll;SN68860;15.06.2023 21:00;17,8
Trondheim - Voll;SN68860;15.06.2023 22:00;15,4
Trondheim - Voll;SN68860;15.06.2023 23:00;13,6
Trondheim - Voll;SN68860;16.06.2023 00:00;12,7
Trondheim - Voll;SN68860;16.06.2023 01:00;11,9
Trondheim - Voll;SN68860;16.06.2023 02:00;11,3
Trondheim - Voll;SN68860;16.06.2023 03:00;10,8
Trondheim - Voll;SN68860;16.06.2023 04:00;11
Trondheim - Voll;SN68860;16.06.2023 05:00;11,4
Trondheim - Voll;SN68860;16.06.2023 06:00;10,7
Trondheim - Voll;SN68860;16.06.2023 07:00;12
Trondheim - Voll;SN68860;16.06.2023 08:00;15,5
Trondheim - Voll;SN68860;16.06.2023 09:00;16,7
Trondheim - Voll;SN68860;16.06.2023 10:00;17,6
Trondheim - Voll;SN68860;16.06.2023 11:00;18,5
Trondheim - Voll;SN68860;16.06.2023 12:00;19,8
Trondheim - Voll;SN68860;16.06.2023 13:00;20,8
Trondheim - Voll;SN68860;16.06.2023 14:00;21,7
Trondheim - Voll;SN68860;16.06.2023 15:00;22,8
Trondheim - Voll;SN68860;16.06.2023 16:00;22,5
Trondheim - Voll;SN68860;16.06.2023 17:00;22,4
Trondheim - Voll;SN68860;16.06.2023 18:00;21,6
Trondheim - Voll;SN68860;16.06.2023 19:00;21,3
Trondheim - Voll;SN68860;16.06.2023 20:00;19,3
Trondheim - Voll;SN68860;16.06.2023 21:00;17,3
Trondheim - Voll;SN68860;16.06.2023 22:00;15,4
Trondheim - Voll;SN68860;16.06.2023 23:00;13,8
Trondheim - Voll;SN68860;17.06.2023 00:00;13,1
Trondheim - Voll;SN68860;17.06.2023 01:00;12
Trondheim - Voll;SN68860;17.06.2023 02:00;11,3
Trondheim - Voll;SN68860;17.06.2023 03:00;10,5
Trondheim - Voll;SN68860;17.06.2023 04:00;10,2
Trondheim - Voll;SN68860;17.06.2023 05:00;10,8
Trondheim - Voll;SN68860;17.06.2023 06:00;12,2
Trondheim - Voll;SN68860;17.06.2023 07:00;13,6
Trondheim - Voll;SN68860;17.06.2023 08:00;15,2
Trondheim - Voll;SN68860;17.06.2023 09:00;15,8
Trondheim - Voll;SN68860;17.06.2023 10:00;17,7
Trondheim - Voll;SN68860;17.06.2023 11:00;19,7
Trondheim - Voll;SN68860;17.06.2023 12:00;20,4
Trondheim - Voll;SN68860;17.06.2023 13:00;21,7
Trondheim - Voll;SN68860;17.06.2023 14:00;23
Trondheim - Voll;SN68860;17.06.2023 15:00;24,5
Trondheim - Voll;SN68860;17.06.2023 16:00;23,2
Trondheim - Voll;SN68860;17.06.2023 17:00;24,3
Trondheim - Voll;SN68860;17.06.2023 18:00;21
Trondheim - Voll;SN68860;17.06.2023 19:00;21,6
Trondheim - Voll;SN68860;17.06.2023 20:00;20,6
Trondheim - Voll;SN68860;17.06.2023 21:00;20,2
Trondheim - Voll;SN68860;17.06.2023 22:00;18,5
Trondheim - Voll;SN68860;17.06.2023 23:00;17,2
Trondheim - Voll;SN68860;18.06.2023 00:00;14
Trondheim - Voll;SN68860;18.06.2023 01:00;13,1
Trondheim - Voll;SN68860;18.06.2023 02:00;12,7
Trondheim - Voll;SN68860;18.06.2023 03:00;12,6
